chlor_raw,lat,lon,chlor
220.0,-39.999733813632,-73.74943903800242,-0.4534573365218689
220.0,-39.999733813632,-73.74494746158182,-0.4534573365218689
220.0,-39.999733813632,-73.74045588516123,-0.4534573365218689
220.0,-39.999733813632,-73.73596430874062,-0.4534573365218689
220.0,-39.999733813632,-73.73147273232003,-0.4534573365218689
220.0,-39.999733813632,-73.72698115589944,-0.4534573365218689
220.0,-39.999733813632,-73.72248957947883,-0.4534573365218689
220.0,-39.999733813632,-73.71799800305824,-0.4534573365218689
220.0,-39.999733813632,-73.71350642663764,-0.4534573365218689
220.0,-39.999733813632,-73.70901485021705,-0.4534573365218689
277.0,-39.999733813632,-73.70452327379644,-0.3534002482796266
277.0,-39.999733813632,-73.70003169737585,-0.3534002482796266
277.0,-39.999733813632,-73.69554012095524,-0.3534002482796266
277.0,-39.999733813632,-73.69104854453465,-0.3534002482796266
277.0,-39.999733813632,-73.68655696811405,-0.3534002482796266
277.0,-39.999733813632,-73.68206539169346,-0.3534002482796266
277.0,-39.999733813632,-73.67757381527285,-0.3534002482796266
277.0,-39.999733813632,-73.67308223885226,-0.3534002482796266
277.0,-39.999733813632,-73.66859066243167,-0.3534002482796266
6557.0,-39.999733813632,-73.66409908601106,1.0208251663224401
6557.0,-39.999733813632,-73.65960750959047,1.0208251663224401
6557.0,-39.999733813632,-73.65511593316987,1.0208251663224401
6557.0,-39.999733813632,-73.65062435674928,1.0208251663224401
6557.0,-39.999733813632,-73.64613278032867,1.0208251663224401
6557.0,-39.999733813632,-73.64164120390808,1.0208251663224401
6557.0,-39.999733813632,-73.63714962748747,1.0208251663224401
6557.0,-39.999733813632,-73.63265805106688,1.0208251663224401
6557.0,-39.999733813632,-73.62816647464628,1.0208251663224401
6557.0,-39.999733813632,-73.62367489822569,1.0208251663224401
6557.0,-39.999733813632,-73.61918332180508,1.0208251663224401
6557.0,-39.999733813632,-73.61469174538449,1.0208251663224401
6557.0,-39.999733813632,-73.6102001689639,1.0208251663224401
6557.0,-39.999733813632,-73.6057085925433,1.0208251663224401
6557.0,-39.999733813632,-73.6012170161227,1.0208251663224401
6557.0,-39.999733813632,-73.5967254397021,1.0208251663224401
6557.0,-39.999733813632,-73.5922338632815,1.0208251663224401
6557.0,-39.999733813632,-73.5877422868609,1.0208251663224401
220.0,-39.9952422372114,-73.74943903800242,-0.4534573365218689
220.0,-39.9952422372114,-73.74494746158182,-0.4534573365218689
220.0,-39.9952422372114,-73.74045588516123,-0.4534573365218689
220.0,-39.9952422372114,-73.73596430874062,-0.4534573365218689
220.0,-39.9952422372114,-73.73147273232003,-0.4534573365218689
220.0,-39.9952422372114,-73.72698115589944,-0.4534573365218689
220.0,-39.9952422372114,-73.72248957947883,-0.4534573365218689
220.0,-39.9952422372114,-73.71799800305824,-0.4534573365218689
220.0,-39.9952422372114,-73.71350642663764,-0.4534573365218689
220.0,-39.9952422372114,-73.70901485021705,-0.4534573365218689
277.0,-39.9952422372114,-73.70452327379644,-0.3534002482796266
277.0,-39.9952422372114,-73.70003169737585,-0.3534002482796266
277.0,-39.9952422372114,-73.69554012095524,-0.3534002482796266
277.0,-39.9952422372114,-73.69104854453465,-0.3534002482796266
277.0,-39.9952422372114,-73.68655696811405,-0.3534002482796266
277.0,-39.9952422372114,-73.68206539169346,-0.3534002482796266
277.0,-39.9952422372114,-73.67757381527285,-0.3534002482796266
277.0,-39.9952422372114,-73.67308223885226,-0.3534002482796266
277.0,-39.9952422372114,-73.66859066243167,-0.3534002482796266
6557.0,-39.9952422372114,-73.66409908601106,1.0208251663224401
